C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\center_2020_04_11_18_14_59_072.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\left_2020_04_11_18_14_59_072.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\right_2020_04_11_18_14_59_072.jpg,-0.45,0.4143351,0,10.38441
C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\center_2020_04_11_18_14_59_161.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\left_2020_04_11_18_14_59_161.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\right_2020_04_11_18_14_59_161.jpg,-0.7,0.678126,0,10.8531
C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\center_2020_04_11_18_14_59_231.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\left_2020_04_11_18_14_59_231.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\right_2020_04_11_18_14_59_231.jpg,-0.8500001,0.8873534,0,11.27265
C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\center_2020_04_11_18_14_59_302.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\left_2020_04_11_18_14_59_302.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\right_2020_04_11_18_14_59_302.jpg,-1,1,0,12.06791
C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\center_2020_04_11_18_14_59_372.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\left_2020_04_11_18_14_59_372.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\right_2020_04_11_18_14_59_372.jpg,-1,0.8571457,0,12.32754
C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\center_2020_04_11_18_14_59_438.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\left_2020_04_11_18_14_59_438.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\right_2020_04_11_18_14_59_438.jpg,0,0.6545128,0,12.90482
C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\center_2020_04_11_18_14_59_511.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\left_2020_04_11_18_14_59_511.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\right_2020_04_11_18_14_59_511.jpg,0,0.4397098,0,13.22141
C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\center_2020_04_11_18_14_59_595.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\left_2020_04_11_18_14_59_595.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\right_2020_04_11_18_14_59_595.jpg,0,0.6922004,0,13.77056
C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\center_2020_04_11_18_14_59_665.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\left_2020_04_11_18_14_59_665.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\right_2020_04_11_18_14_59_665.jpg,0,0.9025841,0,14.39046
C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\center_2020_04_11_18_14_59_739.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\left_2020_04_11_18_14_59_739.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\right_2020_04_11_18_14_59_739.jpg,0,1,0,15.08416
C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\center_2020_04_11_18_14_59_825.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\left_2020_04_11_18_14_59_825.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\right_2020_04_11_18_14_59_825.jpg,0,0.8567221,0,15.8783
C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\center_2020_04_11_18_14_59_913.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\left_2020_04_11_18_14_59_913.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\right_2020_04_11_18_14_59_913.jpg,0,0.5904229,0,16.40625
C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\center_2020_04_11_18_14_59_986.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\left_2020_04_11_18_14_59_986.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\right_2020_04_11_18_14_59_986.jpg,-0.15,0.8062947,0,16.96318
C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\center_2020_04_11_18_15_00_056.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\left_2020_04_11_18_15_00_056.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\right_2020_04_11_18_15_00_056.jpg,-0.35,1,0,17.68311
C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\center_2020_04_11_18_15_00_140.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\left_2020_04_11_18_15_00_140.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\right_2020_04_11_18_15_00_140.jpg,0,0.9188224,0,18.44246
C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\center_2020_04_11_18_15_00_225.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\left_2020_04_11_18_15_00_225.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\right_2020_04_11_18_15_00_225.jpg,0,0.6585908,0,19.04795
C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\center_2020_04_11_18_15_00_302.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\left_2020_04_11_18_15_00_302.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\right_2020_04_11_18_15_00_302.jpg,-0.1,0.4322644,0,19.33598
C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\center_2020_04_11_18_15_00_376.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\left_2020_04_11_18_15_00_376.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\right_2020_04_11_18_15_00_376.jpg,0,0.6617062,0,19.77275
C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\center_2020_04_11_18_15_00_451.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\left_2020_04_11_18_15_00_451.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\right_2020_04_11_18_15_00_451.jpg,0,0.5737618,0,20.34576
C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\center_2020_04_11_18_15_00_529.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\left_2020_04_11_18_15_00_529.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\right_2020_04_11_18_15_00_529.jpg,0,0.342706,0,20.6534
C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\center_2020_04_11_18_15_00_618.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\left_2020_04_11_18_15_00_618.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\right_2020_04_11_18_15_00_618.jpg,-0.25,0.452929,0,20.6323
C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\center_2020_04_11_18_15_00_706.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\left_2020_04_11_18_15_00_706.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\right_2020_04_11_18_15_00_706.jpg,0,0.5814691,0,21.01553
C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\center_2020_04_11_18_15_00_793.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\left_2020_04_11_18_15_00_793.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\right_2020_04_11_18_15_00_793.jpg,0,0.4446316,0,21.26254
C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\center_2020_04_11_18_15_00_888.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\left_2020_04_11_18_15_00_888.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\right_2020_04_11_18_15_00_888.jpg,-0.25,0.7227205,0,21.87373
C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\center_2020_04_11_18_15_00_979.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\left_2020_04_11_18_15_00_979.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\right_2020_04_11_18_15_00_979.jpg,0,0.8415442,0,22.52719
C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\center_2020_04_11_18_15_01_068.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\left_2020_04_11_18_15_01_068.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\right_2020_04_11_18_15_01_068.jpg,0,0.5761933,0,23.0478
C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\center_2020_04_11_18_15_01_148.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\left_2020_04_11_18_15_01_148.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\right_2020_04_11_18_15_01_148.jpg,-0.15,0.5143951,0,23.31881
C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\center_2020_04_11_18_15_01_221.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\left_2020_04_11_18_15_01_221.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\right_2020_04_11_18_15_01_221.jpg,0,0.7348765,0,23.74553
C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\center_2020_04_11_18_15_01_301.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\left_2020_04_11_18_15_01_301.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\right_2020_04_11_18_15_01_301.jpg,0,0.5668663,0,24.20355
C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\center_2020_04_11_18_15_01_388.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\left_2020_04_11_18_15_01_388.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\right_2020_04_11_18_15_01_388.jpg,0,0.3069796,0,24.43772
C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\center_2020_04_11_18_15_01_477.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\left_2020_04_11_18_15_01_477.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\right_2020_04_11_18_15_01_477.jpg,-0.25,0.5688943,0,24.70963
C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\center_2020_04_11_18_15_01_558.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\left_2020_04_11_18_15_01_558.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\right_2020_04_11_18_15_01_558.jpg,0,0.8103115,0,25.16862
C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\center_2020_04_11_18_15_01_632.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\left_2020_04_11_18_15_01_632.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\right_2020_04_11_18_15_01_632.jpg,0,0.7013512,0,25.58598
C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\center_2020_04_11_18_15_01_715.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\left_2020_04_11_18_15_01_715.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\right_2020_04_11_18_15_01_715.jpg,-0.05,0.5854819,0,25.97316
C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\center_2020_04_11_18_15_01_784.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\left_2020_04_11_18_15_01_784.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\right_2020_04_11_18_15_01_784.jpg,-0.25,0.793771,0,26.39141
C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\center_2020_04_11_18_15_01_852.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\left_2020_04_11_18_15_01_852.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\right_2020_04_11_18_15_01_852.jpg,0,0.9944233,0,26.82948
C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\center_2020_04_11_18_15_01_920.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\left_2020_04_11_18_15_01_920.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\right_2020_04_11_18_15_01_920.jpg,0,0.7892101,0,27.47908
C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\center_2020_04_11_18_15_02_040.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\left_2020_04_11_18_15_02_040.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\right_2020_04_11_18_15_02_040.jpg,-0.2,0.8555617,0,28.28097
C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\center_2020_04_11_18_15_02_113.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\left_2020_04_11_18_15_02_113.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\right_2020_04_11_18_15_02_113.jpg,-0.35,1,0,28.7431
C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\center_2020_04_11_18_15_02_179.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\left_2020_04_11_18_15_02_179.jpg,C:\Users\gugli\PycharmProjects\Self_driving_car_project\IMG\right_2020_04_11_18_15_02_179.jpg,0,0.8780569,0,29.44652
